6222,1616598876350,332
6223,1616599135144,273
6223,1616600666144,268
6222,1616604865803,432
6223,1616605402253,263
6222,1616621500037,332
6222,1616644840020,232
6222,1616678670097,332
6223,1616679251228,268
6223,1616691570536,273
6222,1616691670798,432
6222,1616691993476,332
6223,1616727518247,263
6222,1616727518323,186
6223,1616728318487,268
6223,1616756821278,259
6223,1616757115638,264
6222,1616757126861,286
6223,1616757317302,269
6222,1616757603671,386
6223,1616757680489,274
6222,1616757768500,486
6222,1616757913121,586
6223,1616758315126,279
6223,1616759295679,284
6222,1616759463383,686
6223,1616827179386,261
6222,1616827179462,245
6223,1616838342291,266
6223,1616902213017,260
6223,1616903256255,265
6223,1616991800860,260
6223,1616994208932,265
6223,1617007434708,259
6223,1617008468432,264
6222,1617024555004,707
6223,1617024665870,269
6222,1617024784093,607
6222,1617025030148,507
6222,1617025661922,407
6222,1617027904059,307
6223,1617043503486,264
6222,1617104714523,407
6223,1617104801214,269
6223,1617105621624,274
6222,1617105741708,507
6223,1617107229370,279
6223,1617109552829,284
6222,1617110138407,608
6222,1617110212901,710
6223,1617110352867,289
6222,1617111244760,609
6223,1617111841597,284
6222,1617111938826,507
6222,1617112514715,407
6223,1617112940718,279
6223,1617114646577,274
6223,1617122535175,268
6222,1617123962187,307
6222,1617190227230,408
6222,1617190950761,508
6223,1617191123330,273
6222,1617191489517,608
6223,1617192124174,278
6222,1617192830236,708
6223,1617192947897,283
6223,1617250183013,263
6222,1617250183020,281
6223,1617258204646,268
6223,1617271959627,273
6223,1617295214533,268
6223,1617352342033,260
6223,1617353018699,265
6222,1617442550823,168
6223,1617444170339,270
6223,1617450479746,280
6222,1617450479865,529
6222,1617450669913,429
6222,1617450880437,329
6223,1617451910575,275
6222,1617454008469,229
6223,1617457193708,270
6223,1617507548796,263
6223,1617508295102,268
6223,1617531545657,219
6223,1617531726369,229
6222,1617531735364,334
6223,1617531738676,234
6223,1617531793161,239
6222,1617531895426,435
6223,1617531916718,244
6222,1617532004588,328
6222,1617532733680,228
6634,1617535010216,313
6635,1617535010658,0
6633,1617535011094,3
6632,1617535011191,0
6634,1617535025869,296
6634,1617535060163,285
6634,1617535061466,296
6634,1617535309069,309
6634,1617535315454,296
6634,1617535319355,251
6634,1617535370685,241
6634,1617535371962,252
6634,1617535407397,242
6634,1617535419451,253
6634,1617535527490,241
6634,1617535542287,251
6634,1617535599804,231
6634,1617535601103,253
6634,1617535605027,243
6634,1617535625958,255
6634,1617535633122,244
6634,1617535719314,254
6634,1617535741841,243
6634,1617535822435,253
6634,1617535835673,243
6634,1617535843802,228
6634,1617535846450,240
6634,1617535849353,221
6634,1617535851898,249
6634,1617535853341,227
6634,1617535854674,217
6634,1617535855965,243
6634,1617535857249,219
6634,1617535859865,248
6634,1617535861191,225
6634,1617535862577,215
6634,1617535863875,248
6634,1617535865169,224
6634,1617535867751,248
6634,1617535869183,233
6634,1617535871827,244
6634,1617535873151,215
6634,1617535875881,228
6634,1617535878510,246
6634,1617535938513,232
6634,1617535939817,242
6634,1617535947790,224
6634,1617535950391,238
6634,1617535959713,228
6634,1617535960997,243
6634,1617535964910,233
6634,1617535967534,245
6634,1617535968834,233
6634,1617535971599,247
6634,1617535972928,234
6634,1617535975518,247
6634,1617535976818,234
6634,1617535979427,245
6634,1617536053202,232
6634,1617536054505,244
6634,1617536055826,230
6634,1617536065328,248
6634,1617536066679,233
6634,1617536069260,251
6634,1617536070579,235
6634,1617536073180,248
6634,1617536074548,228
6634,1617536077114,248
6634,1617536078504,233
6634,1617536081036,247
6634,1617536082316,230
6634,1617536084939,248
6634,1617536138918,238
6634,1617536144128,251
6634,1617536145197,237
6634,1617536149124,248
6634,1617536372545,237
6634,1617536373935,248
6634,1617536449389,237
6634,1617536450689,248
6634,1617536452025,238
6634,1617536454643,249
6634,1617536546346,232
6634,1617536547641,243
6634,1617536587409,253
6634,1617536621945,243
6634,1617536664688,233
6634,1617536665961,250
6634,1617536696296,236
6634,1617536700075,251
6634,1617537840824,0
6636,1617539373392,0
6633,1617541483557,19452
6633,1617541486157,19462
6633,1617541487475,19525
6633,1617541488768,19539
6633,1617541491381,19472
6633,1617541492699,19487
6633,1617541495300,19459
6633,1617541496615,19391
6633,1617541497909,19417
6633,1617541499218,19398
6633,1617541501844,19375
6633,1617541504445,19392
6633,1617541507074,19374
6633,1617541508372,19404
6633,1617541510975,19391
6633,1617541512386,19346
6633,1617541513690,19335
6633,1617541516315,19301
6633,1617541517613,19264
6633,1617541518922,19240
6633,1617541520368,19230
6633,1617541522975,19258
6633,1617541526901,19241
6633,1617541529515,19265
6633,1617541530812,19279
6633,1617541533445,19252
6633,1617541536053,19203
6633,1617541538662,19143
6633,1617541539962,19124
6633,1617541542580,19100
6633,1617541545353,19082
6633,1617541547960,19067
6633,1617541549259,19090
6633,1617541550581,19151
6633,1617541551870,19121
6633,1617541553194,19102
6633,1617541554490,19064
6633,1617541557103,19039
6633,1617541558410,19055
6633,1617541562333,19018
6633,1617541563636,19007
6633,1617541564932,19025
6633,1617541566253,18998
6633,1617541567696,19012
6633,1617541569004,18951
6633,1617541571634,18934
6633,1617541575552,18950
6633,1617541576843,18934
6633,1617541578145,18962
6633,1617541579453,18952
6633,1617541580753,18990
6633,1617541583387,18979
6633,1617541589909,18900
6633,1617541592737,18919
6633,1617541594166,18929
6633,1617541595574,18944
6633,1617541598210,18925
6633,1617541600839,18906
6633,1617541602142,18973
6633,1617541603457,18992
6633,1617541604718,19016
6633,1617541606051,19032
6633,1617541607380,19046
6633,1617541608647,19027
6633,1617541609970,19042
6633,1617541611274,18955
6633,1617541613879,18973
6633,1617541615184,18997
6633,1617541617783,18981
6633,1617541621717,18959
6633,1617541623006,18991
6633,1617541624310,19054
6633,1617541628233,19044
6633,1617541630858,19054
6633,1617541632489,18980
6633,1617541634126,19026
6633,1617541635979,19011
6633,1617541641245,19030
6633,1617541642528,19005
6633,1617541643848,19063
6633,1617541645153,19089
6633,1617541650379,19024
6633,1617541651671,19097
6633,1617541652978,19051
6633,1617541655594,19066
6633,1617541660274,19048
6633,1617541661598,19033
6633,1617541664611,19067
6633,1617541665927,19083
6633,1617541667225,19098
6633,1617541671137,19070
6633,1617541672446,19085
6633,1617541673752,19031
6633,1617541675060,18992
6633,1617541676630,19009
6633,1617541677931,18999
6633,1617541680534,19021
6633,1617541681853,19057
6633,1617541684473,19081
6633,1617541688382,19097
6633,1617541692304,19079
6633,1617541694927,19069
6633,1617541696221,19080
6633,1617541698829,19066
6633,1617541702750,19078
6633,1617541705373,15086
6633,1617541706672,11
6633,1617541785002,7429
6633,1617541786343,19359
6633,1617541787653,19329
6633,1617541790265,19290
6633,1617541792872,19268
6633,1617541794180,18340
6633,1617541795656,478
6633,1617541796934,11
6633,1617541835129,0
6222,1617547822987,329
6222,1617547990368,434
6222,1617548207853,534
6222,1617548443420,634
6223,1617548482918,249
6222,1617548915819,534
6222,1617548994897,430
6222,1617549115836,328
6223,1617549223823,244
6222,1617554159342,228
6223,1617592251801,239
6632,1617596500341,40
6632,1617596501653,11842
6632,1617596502951,11862
6632,1617596504255,11843
6632,1617596505564,11805
6632,1617596506860,11862
6632,1617596508189,11928
6632,1617596509477,11950
6632,1617596510777,11927
6632,1617596512097,11903
6632,1617596514917,11799
6632,1617596516635,11758
6632,1617596518068,11783
6632,1617596519400,11806
6632,1617596520695,11786
6632,1617596521991,6448
6632,1617596523328,4
6632,1617596527393,4209
6632,1617596528668,7500
6632,1617596530129,6
6632,1617596540011,1944
6632,1617596541328,1972
6632,1617596542588,5
6632,1617596546688,3892
6632,1617596548016,8
6632,1617596583662,9266
6632,1617596584987,6
6632,1617596608498,4494
6632,1617596609817,6
6632,1617596691205,6277
6632,1617596692499,12054
6632,1617596693919,12151
6632,1617596695215,12290
6632,1617596696524,7222
6632,1617596697831,5542
6632,1617596699141,12363
6632,1617596700451,12295
6632,1617596703212,4296
6632,1617596704507,12313
6632,1617596705817,12265
6632,1617596707133,12228
6632,1617596709735,7574
6632,1617596711042,12233
6632,1617596713704,12250
6632,1617596714960,1879
6632,1617596716265,12180
6632,1617596717580,12253
6632,1617596718881,12190
6632,1617596720195,1297
6632,1617596721495,416
6632,1617596722803,6
6632,1617596729522,4610
6632,1617596730825,3064
6632,1617596732153,6
6632,1617596737358,7429
6632,1617596738661,6
6632,1617596743914,6394
6632,1617596745205,5145
6632,1617596746511,6
6632,1617596750439,3788
6632,1617596751761,80
6632,1617596753038,5
6632,1617596804436,2311
6632,1617596805751,1523
6632,1617596807043,5
6632,1617596817513,3530
6632,1617596818807,335
6632,1617596820128,6
6632,1617597172373,3498
6632,1617597173593,374
6632,1617597174906,5
6634,1617598141144,24
6634,1617598142465,121
6634,1617598143800,105
6634,1617598145070,166
6634,1617598146389,235
6634,1617598147680,225
6634,1617598148996,143
6634,1617598163947,104
6634,1617598165259,118
6634,1617598166567,84
6634,1617598167875,48
6634,1617598170493,81
6634,1617598171801,201
6634,1617598173099,233
6634,1617598174414,123
6634,1617598177021,50
6634,1617598189453,66
6634,1617598198547,76
6634,1617598201156,25
6634,1617598205082,82
6634,1617598257466,119
6634,1617598260382,71
6634,1617598261698,51
6634,1617598263024,111
6634,1617598264305,235
6634,1617598265610,189
6634,1617598266929,131
6634,1617598268222,144
6634,1617598270835,158
6634,1617598281742,21142
6634,1617598284601,21020
6634,1617598288533,21034
6634,1617598291161,21019
6634,1617598292447,21132
6634,1617598295127,21149
6634,1617598299087,21135
6634,1617598304325,21172
6634,1617598305699,21183
6634,1617598308895,21116
6634,1617598310207,21050
6634,1617598312812,21066
6634,1617598314121,21051
6634,1617598315428,20929
6634,1617598316735,20918
6634,1617598320662,20936
6634,1617598321962,20924
6634,1617598323309,21021
6634,1617598324582,21067
6634,1617598327194,21057
6634,1617598329964,21046
6634,1617598331407,21116
6634,1617598334291,21145
6634,1617598336906,21118
6634,1617598338224,21128
6634,1617598340842,21139
6634,1617598344749,21435
6634,1617598346066,21371
6634,1617598347368,21234
6634,1617598351323,21218
6634,1617598355254,21341
6634,1617598360543,21309
6634,1617598361842,21288
6634,1617598363169,21299
6634,1617598364466,21311
6634,1617598367007,21287
6634,1617598369682,21305
6634,1617598377538,21184
6634,1617598378832,21155
6634,1617598381454,21145
6634,1617598384004,21130
6634,1617598385385,21205
6634,1617598386678,21277
6634,1617598387915,21262
6634,1617598389296,21250
6634,1617598391919,21238
6634,1617598393207,21224
6634,1617598395837,21204
6634,1617598397126,21190
6634,1617598398479,21206
6634,1617598399736,21195
6634,1617598401044,21182
6634,1617598404975,21194
6634,1617598407529,21165
6634,1617598408838,21143
6634,1617598412753,21130
6634,1617598414060,21166
6634,1617598415363,21177
6634,1617598416674,21158
6634,1617598421894,21143
6634,1617598423201,21164
6634,1617598424512,21151
6634,1617598425817,21175
6634,1617598428435,21145
6634,1617598436267,21116
6634,1617598438893,21083
6634,1617598441512,21067
6634,1617598442801,21096
6634,1617598449336,21080
6634,1617598450643,21057
6634,1617598453473,21080
6634,1617598454759,1078
6634,1617598456065,668
6634,1617598484840,679
6634,1617598877466,26
6634,1617598878787,85
6634,1617598880075,205
6634,1617598881404,186
6634,1617598882707,143
6634,1617598884013,185
6634,1617598885344,369
6634,1617598889239,342
6634,1617598890548,172
6634,1617598891843,64
6634,1617598893176,31
6634,1617598901021,119
6634,1617598902305,241
6634,1617598904921,141
6634,1617598908859,129
6634,1617598911460,95
6634,1617598921919,83
6634,1617598959948,131
6634,1617598961255,79
6634,1617598962584,106
6634,1617598963891,41
6634,1617598965207,152
6634,1617598966502,241
6634,1617598967816,133
6634,1617598969124,148
6634,1617598971724,158
6634,1617598996554,176
6634,1617598997851,337
6634,1617598999154,357
6634,1617599000465,367
6634,1617599001788,347
6634,1617599003085,269
6634,1617599008308,670
6634,1617599010938,686
6634,1617599020096,764
6634,1617599022709,805
6634,1617599025318,762
6634,1617599027979,11993
6634,1617599029261,21399
6634,1617599030575,21380
6634,1617599031912,21324
6634,1617599033195,21337
6634,1617599035802,21316
6634,1617599039739,21305
6634,1617599041058,21242
6634,1617599042363,21201
6634,1617599045005,21226
6634,1617599051519,21208
6634,1617599054113,21184
6634,1617599055434,21162
6634,1617599056759,21145
6634,1617599058041,21156
6634,1617599059358,21146
6634,1617599060600,21136
6634,1617599061917,21102
6634,1617599063213,21161
6634,1617599065834,21148
6634,1617599067135,21233
6634,1617599068776,21249
6634,1617599074011,21226
6634,1617599075293,21240
6634,1617599076603,21257
6634,1617599078172,21226
6634,1617599080775,21212
6634,1617599082065,21228
6634,1617599084701,21247
6634,1617599085998,21197
6634,1617599087324,21217
6634,1617599088602,21125
6634,1617599089924,21141
6634,1617599091217,21120
6634,1617599092536,21095
6634,1617599093845,21121
6634,1617599097741,21135
6634,1617599099075,21121
6634,1617599101673,21106
6634,1617599102997,21089
6634,1617599105610,21108
6634,1617599108208,21090
6634,1617599109508,21047
6634,1617599110826,21020
6634,1617599113430,21009
6634,1617599116151,21036
6634,1617599117671,21052
6634,1617599119211,21009
6634,1617599120490,21039
6634,1617599125726,21026
6634,1617599128332,21015
6634,1617599132253,20997
6634,1617599133561,21020
6634,1617599134866,20997
6634,1617599138922,21023
6634,1617599141731,20999
6634,1617599144300,20967
6634,1617599149524,20980
6634,1617599150977,20963
6634,1617599153587,20937
6634,1617599155092,20916
6634,1617599156389,20930
6634,1617599157687,20911
6634,1617599159013,20691
6634,1617599160274,20614
6634,1617599161638,20624
6634,1617599165666,20604
6634,1617599169668,12285
6634,1617599170993,702
6634,1617599182775,692
6634,1617599190899,702
6634,1617599200051,692
6634,1617599228417,751
6634,1617599405279,761
6634,1617599425505,750
6634,1617599433339,760
6634,1617600426697,10158
6634,1617600428013,20540
6634,1617600429307,20479
6634,1617600430625,20455
6634,1617600431937,20433
6634,1617600433238,20450
6634,1617600437156,20424
6634,1617600438450,20403
6634,1617600439756,20361
6634,1617600441067,20343
6634,1617600446300,20310
6634,1617600450243,20342
6634,1617600452847,20324
6634,1617600454162,20311
6634,1617600458084,20292
6634,1617600459428,20252
6634,1617600460710,20263
6634,1617600463324,20253
6634,1617600465925,20166
6634,1617600467260,20183
6634,1617600468554,20212
6634,1617600469842,20148
6634,1617600471157,20162
6634,1617600472473,20148
6634,1617600473762,20121
6634,1617600475069,20098
6634,1617600476589,20120
6634,1617600479623,20107
6634,1617600483517,20121
6634,1617600487452,20103
6634,1617600492690,20065
6634,1617600493987,20075
6634,1617600495295,20093
6634,1617600496600,20283
6634,1617600502666,20320
6634,1617600504025,20308
6634,1617600505313,20269
6634,1617600507930,20280
6634,1617600509235,20266
6634,1617600510554,20280
6634,1617600514470,20264
6634,1617600515778,20240
6634,1617600517084,20210
6634,1617600520985,20063
6634,1617600522301,20084
6634,1617600524020,20152
6634,1617600527248,20131
6634,1617600533778,20087
6634,1617600535090,20098
6634,1617600536389,20039
6634,1617600537699,19988
6634,1617600541618,19964
6634,1617600542938,19935
6634,1617600546855,19923
6634,1617600549452,20005
6634,1617600552078,19918
6634,1617600553381,19969
6634,1617600554687,19880
6634,1617600557302,19858
6634,1617600558604,19841
6634,1617600560197,19814
6634,1617600561952,19875
6634,1617600563282,19860
6634,1617600564598,19824
6634,1617600565904,19808
6634,1617600567209,19798
6634,1617600568659,19812
6634,1617600569991,19786
6634,1617600571263,19802
6634,1617600572570,19839
6634,1617600573881,19814
6634,1617600576504,19832
6634,1617600577802,19814
6634,1617600579112,19771
6634,1617600583118,19796
6634,1617600586260,19776
6634,1617600591497,19759
6634,1617600592814,19739
6634,1617600594114,19753
6634,1617600598025,19772
6634,1617600600641,19730
6634,1617600603269,19714
6634,1617600604557,19685
6634,1617600607635,19667
6634,1617600610820,19589
6634,1617600612106,19568
6634,1617600614725,19549
6634,1617600616053,19539
6634,1617600617337,19604
6634,1617600618677,19639
6634,1617600619965,19673
6634,1617600621252,19804
6634,1617600622553,19859
6634,1617600625184,19822
6634,1617600626496,19800
6634,1617600630404,19725
6634,1617600632022,19764
6634,1617600633776,19810
6634,1617600635074,19775
6634,1617600642936,19740
6634,1617600645546,19750
6634,1617600646909,19532
6634,1617600650824,19551
6634,1617600653426,19565
6634,1617600654735,19553
6634,1617600659705,19510
6634,1617600661006,19475
6634,1617600662327,19429
6634,1617600663617,19460
6634,1617600664926,19444
6634,1617600666236,19454
6634,1617600667552,19438
6634,1617600668850,19498
6634,1617600674074,19482
6634,1617600677988,19505
6634,1617600681054,19671
6634,1617600686514,19657
6634,1617600687829,19667
6634,1617600689129,19651
6634,1617600693014,19565
6634,1617600694331,19582
6634,1617600695642,19594
6634,1617600698247,19605
6634,1617600699555,19588
6634,1617600700848,842
6634,1617600702160,724
6634,1617600855278,714
6634,1617600869922,725
6634,1617600893262,715
6634,1617600903123,725
6634,1617600905722,715
6632,1617600915416,4216
6632,1617600916737,11620
6632,1617600918191,11580
6632,1617600919418,11557
6632,1617600920784,11543
6634,1617600920902,725
6632,1617600922111,11519
6632,1617600923428,11549
6632,1617600924656,11509
6632,1617600926060,11444
6632,1617600929974,7244
6632,1617600931282,0
6632,1617600935190,3038
6634,1617600935290,714
6632,1617600936528,11312
6632,1617600937816,604
6632,1617600939004,4
6632,1617600941691,2472
6634,1617600941918,726
6632,1617600942924,11613
6632,1617600944227,11691
6632,1617600945533,11792
6632,1617600946991,11931
6632,1617600948153,11884
6632,1617600949459,11853
6632,1617600950784,7937
6632,1617600952079,474
6632,1617600953370,852
6632,1617600954693,11889
6634,1617600956960,715
6632,1617600957302,4255
6632,1617600958598,467
6634,1617600959581,726
6632,1617600960059,10769
6632,1617600961383,11852
6632,1617600962685,462
6632,1617600966649,11672
6632,1617600967930,11402
6632,1617600969234,716
6632,1617600970536,372
6632,1617600971818,8356
6632,1617600973111,11858
6632,1617600974438,10519
6632,1617600975737,473
6632,1617600977034,372
6632,1617600978354,11789
6632,1617600979657,5107
6634,1617600980209,713
6632,1617600980989,345
6634,1617600981521,723
6632,1617600982306,5
6632,1617600994231,11338
6632,1617600995518,8809
6632,1617600996839,29
6632,1617600998154,6
6632,1617601002044,11276
6632,1617601003350,11351
6632,1617601004668,1909
6632,1617601005997,5
6632,1617601010051,3714
6632,1617601011390,7
6634,1617601066169,712
6632,1617601075675,3111
6632,1617601076966,597
6632,1617601078257,6
6634,1617601087954,723
6632,1617601088853,3590
6632,1617601090165,112
6634,1617601090702,713
6632,1617601091475,6
6632,1617601095392,3465
6632,1617601096694,5
6634,1617601117713,723
6632,1617601124902,1635
6634,1617601125539,712
6632,1617601126208,2088
6632,1617601127511,5
6634,1617601137790,722
6634,1617601145648,712
6634,1617601147113,722
6634,1617601183135,712
6634,1617601185880,722
6634,1617601200242,711
6634,1617601201551,721
6634,1617601205524,711
6634,1617601208624,721
6634,1617601245111,711
6634,1617601253322,722
6634,1617601269281,709
6634,1617601270601,719
6634,1617601322316,707
6634,1617601323741,721
6634,1617601326780,710
6634,1617601331946,722
6634,1617601335860,710
6634,1617601339793,720
6634,1617601342410,710
6634,1617601343750,721
6634,1617601361661,711
6634,1617601362985,724
6634,1617601370807,712
6634,1617601374380,722
6634,1617601384264,712
6634,1617601385566,724
6634,1617601386873,714
6634,1617601396309,725
6634,1617601404426,707
6634,1617601407098,723
6634,1617601414919,708
6634,1617601416237,722
6634,1617601430662,706
6634,1617601431986,722
6634,1617601437208,703
6634,1617601438510,721
6634,1617601441119,711
6634,1617601456551,723
6634,1617601459135,711
6634,1617601463224,724
6634,1617601465855,702
6634,1617601467126,715
6634,1617601517296,705
6634,1617601518575,721
6634,1617601526566,706
6634,1617601534201,721
6634,1617601536803,710
6634,1617601550020,722
6634,1617601552638,710
6634,1617601560230,722
6634,1617601561555,708
6634,1617601562837,718
6634,1617601568089,705
6634,1617601569372,720
6634,1617601573303,710
6634,1617601575920,721
6634,1617601577411,707
6634,1617601580570,723
6634,1617601584532,712
6634,1617601593678,722
6634,1617601594976,706
6634,1617601596273,719
6634,1617601601702,706
6634,1617601603315,720
6634,1617601606102,710
6634,1617601620478,721
6634,1617601621778,711
6634,1617601628752,699
6634,1617601631350,720
6634,1617601632654,708
6634,1617601633968,719
6634,1617601639187,706
6634,1617601640500,721
6634,1617601644408,710
6634,1617601647034,721
6634,1617601648462,707
6634,1617601651740,720
6634,1617601653160,704
6634,1617601654450,719
6634,1617601657001,708
6634,1617601658382,720
6634,1617601662269,707
6634,1617601664884,719
6634,1617601668811,707
6634,1617601670102,717
6634,1617601681254,704
6634,1617601682558,718
6634,1617601696991,708
6634,1617601698521,718
6634,1617601708231,708
6634,1617601710828,718
6634,1617601723221,701
6634,1617601724544,720
6634,1617601725846,708
6634,1617601729768,722
6634,1617601732379,707
6634,1617601733687,720
6634,1617601741535,702
6634,1617601742866,715
6634,1617601783639,703
6634,1617601784937,721
6634,1617601788878,709
6634,1617601791864,723
6634,1617601794285,712
6634,1617601823876,698
6634,1617601825185,720
6634,1617601830411,709
6634,1617601842930,720
6634,1617601846834,705
6634,1617601849445,715
6634,1617601850764,703
6634,1617601854693,717
6634,1617601857306,704
6634,1617601858589,719
6634,1617601864144,704
6634,1617601867098,719
6634,1617601868393,708
6634,1617601873601,718
6634,1617601874915,703
6634,1617601876365,718
6634,1617601881587,707
6634,1617601887521,720
6634,1617601889323,705
6634,1617601894895,717
6634,1617601897523,706
6634,1617601898820,716
6634,1617601900130,705
6634,1617601907238,720
6634,1617601908541,708
6634,1617601916068,719
6634,1617601922613,704
6634,1617601925224,719
6634,1617601926550,708
6634,1617601931742,719
6634,1617601937333,709
6634,1617601949209,698
6634,1617601951825,717
6634,1617601953125,705
6634,1617601954427,716
6634,1617601959795,706
6634,1617601965543,716
6634,1617601966853,704
6634,1617601970767,715
6634,1617601973376,699
6634,1617601974691,718
6634,1617601978609,708
6634,1617601999277,718
6634,1617602001896,708
6634,1617602007547,719
6634,1617602008945,706
6634,1617602013038,716
6634,1617602015623,706
6634,1617602016919,719
6634,1617602020841,700
6634,1617602023455,720
6634,1617602024764,702
6634,1617602028689,718
6634,1617602031679,704
6634,1617602039164,720
6634,1617602040470,704
6634,1617602044433,716
6634,1617602047012,696
6634,1617602048330,718
6634,1617602050952,707
6634,1617602054865,718
6634,1617602056457,703
6634,1617602061902,716
6634,1617602063222,704
6634,1617602065834,715
6634,1617602069754,703
6634,1617602071069,718
6634,1617602073674,707
6634,1617602077600,717
6634,1617602078908,701
6634,1617602107146,711
6634,1617602129675,701
6634,1617602131020,715
6634,1617602136545,698
6634,1617602137860,718
6634,1617602143375,707
6634,1617602145973,720
6634,1617602147294,703
6634,1617602148595,714
6634,1617602261273,703
6634,1617602262585,716
6634,1617602266533,698
6634,1617602269140,716
6634,1617602270452,703
6634,1617602276246,716
6634,1617602284288,699
6634,1617602286895,710
6634,1617602290820,696
6634,1617602292135,717
6634,1617602294893,704
6634,1617602300466,714
6634,1617602301952,702
6634,1617602306004,713
6634,1617602308636,695
6634,1617602309931,714
6634,1617602313862,703
6634,1617602316468,716
6634,1617602317775,698
6634,1617602319080,712
6634,1617602324509,697
6634,1617602330248,712
6634,1617602331574,695
6634,1617602334168,713
6634,1617602338089,701
6634,1617602339394,715
6634,1617602342159,701
6634,1617602347729,713
6634,1617602349144,698
6634,1617602352040,710
6634,1617602355939,698
6634,1617602357228,708
6634,1617602361135,698
6634,1617602363780,714
6634,1617602365081,699
6634,1617602370463,716
6634,1617602371920,698
6634,1617602377541,711
6634,1617602378840,699
6634,1617602382765,709
6634,1617602405274,699
6634,1617602406591,710
6634,1617602411807,697
6634,1617602413119,709
6634,1617602418652,692
6634,1617602419943,711
6634,1617602425370,699
6634,1617602426665,712
6634,1617602427980,702
6634,1617602433204,712
6634,1617602434543,692
6634,1617602435821,710
6634,1617602549043,29
6634,1617602661326,234
6634,1617602662639,349
6634,1617602664005,212
6634,1617602665450,102
6634,1617602670677,114
6634,1617602671984,30
6634,1617602675898,51
6634,1617602698469,101
6634,1617602706314,29
6634,1617602825822,590
6634,1617602893380,580
6634,1617603118186,129
6634,1617603119575,110
6634,1617603121343,24
6634,1617603122782,102
6634,1617603124184,265
6634,1617603125403,176
6634,1617603126787,254
6634,1617603128087,368
6634,1617603130717,386
6634,1617603132039,180
6634,1617603133341,75
6634,1617603134555,30
6634,1617603143793,138
6634,1617603145257,260
6634,1617603146620,280
6634,1617603149283,101
6634,1617603154572,80
6634,1617603199702,139
6634,1617603201163,75
6634,1617603202473,62
6634,1617603205183,188
6634,1617603206489,261
6634,1617603207797,140
6634,1617603210418,72
6634,1617603211714,110
6634,1617603213037,134
6634,1617603214337,124
6634,1617603215643,139
6634,1617603219561,149
6634,1617603222730,276
6634,1617603224336,347
6634,1617603225651,435
6634,1617603226966,536
6634,1617603228262,579
6634,1617603388704,569
6634,1617603642739,318
6634,1617603713596,20321
6634,1617603715119,20240
6634,1617603844541,19776
6634,1617603845759,19791
6634,1617603865248,19568
6634,1617603867845,19546
6634,1617603869331,19531
6634,1617603870635,19513
6634,1617603871937,19548
6634,1617603873248,19658
6634,1617603874560,19721
6634,1617603875882,19736
6634,1617603878472,19720
6634,1617603882401,19673
6634,1617603885187,19643
6634,1617603886744,19596
6634,1617603888227,19668
6634,1617603894788,19702
6634,1617603896087,19728
6634,1617603898726,19771
6634,1617603900022,19814
6634,1617603901323,19798
6634,1617603902629,19758
6634,1617603903940,19673
6634,1617603906551,19653
6634,1617603907860,19641
6634,1617603910832,19608
6634,1617603912209,19621
6634,1617603913679,19646
6634,1617603914994,19660
6634,1617603916299,19681
6634,1617603917598,19591
6634,1617603920235,19606
6634,1617603924309,19569
6634,1617603925607,19592
6634,1617603926917,19610
6634,1617603928231,19662
6634,1617603929544,19611
6634,1617603930842,19627
6634,1617603989483,319
6634,1617604152518,295
6634,1617604153829,28
6634,1617604155131,62
